matrix_id,matrix,k,method,variant,repeat,sweeps,threads,task_dir,factor_recorded,solver_recorded,factor_status,factor_finite,failure_origin_sweep,failure_origin_status,objective,masked_residual_norm,relative_masked_residual,t_factor,t_objective,n,nnz,L_nnz,U_nnz,S_nnz,solver_status,iterations,converged,true_rel_residual,nan_solution,nan_residual,breakdown,stagnated,outcome
Janna/Geo_1438,Geo_1438,1,ats_ic,async,1,3,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Geo_1438_k1_t8,1,1,ok,1,,,1.4837334669906703,1.7226337202032649,0.0012614653567183413,1.91148098,1.730780229,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.528904544440237e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,1,3,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Geo_1438_k1_t16,1,1,ok,1,,,1.2838671452008452,1.6024151429644224,0.0011734306406657167,0.9330143919,0.8658207189,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.430809221725832e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,1,3,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Geo_1438_k1_t32,1,1,ok,1,,,2.3399880069384267,2.163325221476617,0.0015841788014493144,0.5584116678,0.4426824141,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.50822001945167e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,1,3,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Geo_1438_k1_t64,1,1,ok,1,,,4.0025972123887295,2.829345228984519,0.002071897784596452,0.3252605549,0.228556412,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.717074517777126e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,1,3,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Geo_1438_k1_t128,1,1,ok,1,,,3.808683431045031,2.75995776454823,0.0020210861224593734,2.79325058,2.135703897,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,108.0,1,9.987922679782768e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,1,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Geo_1438_k1_t2,1,1,ok,1,,,48.35902499211089,9.83453354177115,0.0072017186340488475,2.59299382,7.13204707,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,115.0,1,9.64947117183207e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,1,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Geo_1438_k1_t4,1,1,ok,1,,,339.98606816934,26.076275354020176,0.019095364037958792,1.303567115,3.501734498,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,126.0,1,9.453232263111474e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,1,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Geo_1438_k1_t8,1,1,ok,1,,,635.716823266656,35.657168234918935,0.02611134446022593,0.672384588,1.740327894,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,141.0,1,9.49310021521382e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,1,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Geo_1438_k1_t16,1,1,ok,1,,,732.5924518214684,38.27773378405436,0.028030355226399604,0.329459195,0.8654765121,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,146.0,1,9.160846116063165e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,1,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Geo_1438_k1_t32,1,1,ok,1,,,952.3364776725075,43.64255899171146,0.03195895656801863,0.17136256,0.449770821,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,143.0,1,9.957409741348179e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,1,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Geo_1438_k1_t64,1,1,ok,1,,,979.7676159414777,44.26663791031521,0.03241596256206358,0.09906666307,0.26499949,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,136.0,1,9.879458603468697e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,1,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Geo_1438_k1_t128,1,1,ok,1,,,1040.3150297741672,45.613923965696415,0.03340256503275744,0.9408655381,2.164114152,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,158.0,1,9.794686899118568e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,2,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Geo_1438_k1_t2,1,1,ok,1,,,4.075011818581155e-26,2.854824624589453e-13,2.0905560602871948e-16,5.111144424,6.996644587,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,108.0,1,9.839488825657966e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,2,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Geo_1438_k1_t4,1,1,ok,1,,,6.13967700686715,3.504190921415998,0.002566079717847152,2.564357193,3.499497381,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,108.0,1,9.732650871842352e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,2,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Geo_1438_k1_t8,1,1,ok,1,,,14.543517647446262,5.393239777248229,0.003949409012306579,1.294837481,1.763126934,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,111.0,1,9.899331086439128e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,2,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Geo_1438_k1_t16,1,1,ok,1,,,18.084234383807026,6.014022677677068,0.004404001369201636,0.633227231,0.8675330218,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,113.0,1,9.485054322156188e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,2,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Geo_1438_k1_t32,1,1,ok,1,,,27.975126376113213,7.479990157227911,0.005477512915992257,0.3293852529,0.4501719221,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,114.0,1,9.564501144161955e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,2,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Geo_1438_k1_t64,1,1,ok,1,,,37.397479549127546,8.648407893841217,0.0063331321225749675,0.2366532381,0.263868144,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,114.0,1,9.415086238730588e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,2,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Geo_1438_k1_t128,1,1,ok,1,,,43.227429675822265,9.298110525888823,0.006808902074645839,2.126884985,0.267394668,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,116.0,1,9.468712498475084e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,3,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Geo_1438_k1_t2,1,1,ok,1,,,4.073875841002799e-26,2.854426681840961e-13,2.0902646512747663e-16,7.673752532,7.028969947,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,108.0,1,9.83948317943823e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,3,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Geo_1438_k1_t4,1,1,ok,1,,,1.2644160677877825,1.5902302146467866,0.0011645077542932225,3.775398423,3.460044393,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,108.0,1,9.821121202112091e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,3,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Geo_1438_k1_t8,1,1,ok,1,,,1.4429532598409367,1.6987956085656313,0.0012440089748724597,1.917242457,1.730795714,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.667311748961222e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,3,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Geo_1438_k1_t16,1,1,ok,1,,,1.231216032226231,1.569213836432901,0.0011491176961923213,0.9367114231,0.859395497,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.335131786181464e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,3,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Geo_1438_k1_t32,1,1,ok,1,,,2.244621572233962,2.118783411410408,0.0015515613334031058,0.4907956501,0.4454467751,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.498174215680265e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,3,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Geo_1438_k1_t64,1,1,ok,1,,,3.3794361019074635,2.5997831070716124,0.001903792016892268,0.3585717781,0.2267818439,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.683162707249755e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,2,3,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Geo_1438_k1_t128,1,1,ok,1,,,4.0233771613728475,2.83668015869708,0.002077269071375436,2.51038453,2.592022973,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,110.0,1,9.457076681041773e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,1,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Geo_1438_k1_t2,1,1,ok,1,,,48.54506126232022,9.853432017558168,0.007215557775951452,2.598771428,7.107788227,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,115.0,1,9.867465704724002e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,1,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Geo_1438_k1_t4,1,1,ok,1,,,335.8632099312171,25.917685464995408,0.01897923044055833,1.301610906,3.530922248,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,125.0,1,9.807618527610515e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,1,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Geo_1438_k1_t8,1,1,ok,1,,,670.1115979505164,36.60905893219645,0.02680840334390805,0.666335189,1.750690093,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,143.0,1,9.791215445329015e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,1,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Geo_1438_k1_t16,1,1,ok,1,,,739.665105313275,38.46206196535165,0.028165336686617384,0.3317526919,0.859555695,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,146.0,1,9.204895451458152e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,1,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Geo_1438_k1_t32,1,1,ok,1,,,966.25256594296,43.96026765029895,0.03219161105610694,0.1802734931,0.4561062499,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,152.0,1,9.376933746741337e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,1,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Geo_1438_k1_t64,1,1,ok,1,,,1011.05026551536,44.96777213772904,0.032929395294697926,0.09680513316,0.2629174669,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,153.0,1,9.683656680827794e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,1,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Geo_1438_k1_t128,1,1,ok,1,,,1068.5576726780753,46.22894488690122,0.033852937956878125,0.9769595091,1.358996128,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,161.0,1,9.659561039661427e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,2,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Geo_1438_k1_t2,1,1,ok,1,,,4.0739060674012366e-26,2.854437271127617e-13,2.0902724056906424e-16,5.076967657,6.965926525,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,108.0,1,9.839491944392802e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,2,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Geo_1438_k1_t4,1,1,ok,1,,,4.786739060337572,3.094103766953388,0.0022657774931068037,2.508227838,3.476874662,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,108.0,1,9.577679936233795e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,2,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Geo_1438_k1_t8,1,1,ok,1,,,15.076067727272784,5.491096015782785,0.004021068038483973,1.288244529,1.733774338,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,111.0,1,9.606016560802833e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,2,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Geo_1438_k1_t16,1,1,ok,1,,,19.989626347832168,6.322914889168155,0.00463019967194364,0.6430132159,0.8592222321,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,113.0,1,9.393186914876054e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,2,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Geo_1438_k1_t32,1,1,ok,1,,,28.287778010894776,7.521672421861347,0.005508036370983283,0.3624462411,0.4471340759,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,113.0,1,9.896242343074457e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,2,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Geo_1438_k1_t64,1,1,ok,1,,,41.73362637266894,9.136041415478472,0.006690220682438624,0.3258552963,0.22659949,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,113.0,1,9.562551790631943e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,2,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Geo_1438_k1_t128,1,1,ok,1,,,44.41464479114676,9.42492915529308,0.006901769934890147,2.109672043,0.618021779,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,117.0,1,9.515353539692816e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,3,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Geo_1438_k1_t2,1,1,ok,1,,,4.0739060674012366e-26,2.854437271127617e-13,2.0902724056906424e-16,7.545565654,6.987297052,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,108.0,1,9.839491944392802e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,3,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Geo_1438_k1_t4,1,1,ok,1,,,0.6806703808042271,1.1667650841572412,0.0008544089877209888,3.783207851,3.459569694,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,108.0,1,9.653633531212359e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,3,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Geo_1438_k1_t8,1,1,ok,1,,,1.9088558409727057,1.953896538188604,0.0014308165250857766,1.898958491,1.737188597,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.543062449369611e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,3,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Geo_1438_k1_t16,1,1,ok,1,,,2.0733826797867945,2.0363608127180184,0.0014912041886185033,0.9560916398,0.859996818,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.349114779550338e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,3,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Geo_1438_k1_t32,1,1,ok,1,,,2.152427081992859,2.074814248067937,0.0015193632081313723,0.518356665,0.437980741,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.53181933237149e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,3,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Geo_1438_k1_t64,1,1,ok,1,,,3.8572395680027247,2.7774951189885915,0.0020339285304626243,0.5138487383,0.262345704,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,110.0,1,9.380779449440478e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,ats_ic,async,3,3,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Geo_1438_k1_t128,1,1,ok,1,,,3.319862883558817,2.5767665332966496,0.0018869372380109848,3.147875392,0.870311908,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,109.0,1,9.900909412123298e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,1,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Geo_1438_k1_t2,1,1,ok,1,,,227.20731334607396,21.31700322963216,0.015610202428906796,2.900012636,7.018216305,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,117.0,1,9.460506381595156e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,1,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Geo_1438_k1_t4,1,1,ok,1,,,368.46637905440286,27.146505449298733,0.01987908153580968,1.44455173,3.494696741,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,118.0,1,9.892783800945464e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,1,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Geo_1438_k1_t8,1,1,ok,1,,,476.4734142772825,30.869836872820773,0.02260563538603837,0.7437042489,1.735481891,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,120.0,1,9.959637158200074e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,1,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Geo_1438_k1_t16,1,1,ok,1,,,554.0388680407207,33.287801610821965,0.02437628385006304,0.3674691319,0.865531652,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,125.0,1,9.299827360446323e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,1,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Geo_1438_k1_t32,1,1,ok,1,,,610.6801462744116,34.94796549942247,0.025592003249598087,0.1954450591,0.4381410501,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,128.0,1,9.299419689212954e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,1,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Geo_1438_k1_t64,1,1,ok,1,,,662.0847949301121,36.38914109813839,0.026647359980054644,0.1160323501,0.2350648509,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,127.0,1,9.968234498271324e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,1,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Geo_1438_k1_t128,1,1,ok,1,,,783.7346787089433,39.5912788050334,0.028992249515952567,0.9347537952,1.8069932,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,124.0,1,9.964120203307906e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,2,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Geo_1438_k1_t2,1,1,ok,1,,,1.4703322144608095,1.714836560410822,0.0012557555840350227,5.781078986,7.096926056,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,107.0,1,9.652164003904561e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,2,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Geo_1438_k1_t4,1,1,ok,1,,,5.767458860215819,3.3963094264851126,0.002487079308827968,2.939002092,3.51142624,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,106.0,1,9.723443931981558e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,2,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Geo_1438_k1_t8,1,1,ok,1,,,10.150037202867946,4.50556038753626,0.003299371349127433,1.482119706,1.772172244,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,107.0,1,9.09041322596468e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,2,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Geo_1438_k1_t16,1,1,ok,1,,,13.208317538790816,5.139711575330043,0.003763753152955844,0.7319579921,0.8637649771,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,107.0,1,9.647358531448191e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,2,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Geo_1438_k1_t32,1,1,ok,1,,,15.602660081704371,5.586172228226475,0.004090691282728576,0.3897250441,0.436571711,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,107.0,1,9.41433917327739e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,2,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Geo_1438_k1_t64,1,1,ok,1,,,18.50909036216368,6.084256793095387,0.004455433024359014,0.2393803771,0.2252175161,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,106.0,1,9.51436856406871e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,2,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Geo_1438_k1_t128,1,1,ok,1,,,34.612088755154126,8.32010682084721,0.006092720928193763,2.46463694,1.306910029,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,106.0,1,9.994287667886992e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,3,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Geo_1438_k1_t2,1,1,ok,1,,,0.031225469228569017,0.2499018576504345,0.0001830003281071159,8.664367392,6.997004188,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,108.0,1,9.74975246009886e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,3,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Geo_1438_k1_t4,1,1,ok,1,,,0.40026264266278794,0.8947207862375702,0.0006551939988968217,4.384841388,3.476448711,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,107.0,1,9.447479267373516e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,3,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Geo_1438_k1_t8,1,1,ok,1,,,1.2065984958338514,1.553446810054243,0.0011375716795772556,2.208480177,1.759577018,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,105.0,1,9.71819271037119e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,3,16,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t16/Janna__Geo_1438_k1_t16,1,1,ok,1,,,1.5402622762643807,1.755142316887369,0.0012852710375381062,1.100083596,0.859187498,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,105.0,1,9.803047999214063e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,3,32,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t32/Janna__Geo_1438_k1_t32,1,1,ok,1,,,1.9459554355112725,1.972792657889456,0.0014446539416528997,0.5811348401,0.4368662641,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,105.0,1,9.797867341805152e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,3,64,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t64/Janna__Geo_1438_k1_t64,1,1,ok,1,,,2.1675592004132715,2.0820947146627464,0.0015246946121799435,0.3552028933,0.225344213,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,104.0,1,9.767422445748835e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,1,3,128,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t128/Janna__Geo_1438_k1_t128,1,1,ok,1,,,4.024181888131854,2.836963830623102,0.0020774768011459334,4.026175246,0.65448631,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,105.0,1,9.534914936583174e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,2,1,2,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t2/Janna__Geo_1438_k1_t2,1,1,ok,1,,,224.12565058436897,21.171946088367456,0.015503978710942872,2.932623007,6.996437271,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,118.0,1,9.23259257547612e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,2,1,4,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t4/Janna__Geo_1438_k1_t4,1,1,ok,1,,,369.02710232581745,27.16715304649412,0.019894201539706027,1.451112098,3.548156338,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,119.0,1,9.390666283703247e-09,0,0,0,0,converged
Janna/Geo_1438,Geo_1438,1,par_ic,async,2,1,8,results/unimodular_2026-07-31/spd_gmres/thread_phases/results/t8/Janna__Geo_1438_k1_t8,1,1,ok,1,,,475.9606541848668,30.853222009536275,0.022593468507964298,0.7444127381,1.742098169,1437960.0,63156690.0,62848068.0,62848068.0,124258176.0,converged,122.0,1,9.60691490868244e-09,0,0,0,0,converged
