canonical_matrix,family,source,source_file,source_line,seconds_per_sweep,matrix,method,variant,repeat,numeric_repeat,k,sweeps,threads,preprocess,t_preprocess_mc64,t_preprocess_diag,t_preprocess_rcm,t_preprocess_total,t_mc64_prepare,t_mc64_match,t_mc64_apply,t_rcm_order,t_rcm_apply,t_preprocess_reorder_apply,diag_nonzeros_after_mc64,rcm_levels_hint,symbolic_mode,symbolic_levels,symbolic_fallback,n,nnz,L_nnz,U_nnz,S_nnz,t_symbolic_pattern,t_numeric_fill,t_transform,t_algorithm_setup,t_factor,t_total,checksum
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,3,0.02172427601,G3_circuit.mtx,ats_ic,async,1,1,0,1,1,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.375834399e-02,2.172427601e-02,1.064939654e+00,4.4592171503938688e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,5,0.02183732495,G3_circuit.mtx,ats_ic,async,1,2,0,1,1,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.385162398e-02,2.183732495e-02,1.065145983e+00,4.4592171503938688e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,7,0.02188235102,G3_circuit.mtx,ats_ic,async,1,3,0,1,1,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.378599694e-02,2.188235102e-02,1.065125382e+00,4.4592171503938688e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,9,0.009766606404,G3_circuit.mtx,ats_ic,async,1,1,0,5,2,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.241965999e-02,4.883303202e-02,1.090709726e+00,4.4592171503938688e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,11,0.009637814598,G3_circuit.mtx,ats_ic,async,1,2,0,5,2,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.272560807e-02,4.818907299e-02,1.090371715e+00,4.4592171503938688e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,13,0.009749295004,G3_circuit.mtx,ats_ic,async,1,3,0,5,2,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.206208195e-02,4.874647502e-02,1.090265591e+00,4.4592171503938688e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,15,0.0056795608019999996,G3_circuit.mtx,ats_ic,async,1,1,0,5,4,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.287103700e-02,2.839780401e-02,1.070725875e+00,4.4592171503938660e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,17,0.005658710584,G3_circuit.mtx,ats_ic,async,1,2,0,5,4,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.248646795e-02,2.829355292e-02,1.070237055e+00,4.4592171503782719e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,19,0.0056467795979999996,G3_circuit.mtx,ats_ic,async,1,3,0,5,4,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.239924005e-02,2.823389799e-02,1.070090172e+00,4.4592171503816107e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,21,0.005938342399999999,G3_circuit.mtx,ats_ic,async,1,1,0,5,8,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.299995591e-02,2.969171200e-02,1.072148702e+00,4.4592171500740042e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,23,0.0059133386,G3_circuit.mtx,ats_ic,async,1,2,0,5,8,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.272073900e-02,2.956669300e-02,1.071744466e+00,4.4592171503370041e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,25,0.005793952802,G3_circuit.mtx,ats_ic,async,1,3,0,5,8,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.246412506e-02,2.896976401e-02,1.070890923e+00,4.4592171502439734e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,27,0.004903984814,G3_circuit.mtx,ats_ic,async,1,1,0,5,16,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.279447996e-02,2.451992407e-02,1.066771438e+00,4.4592171488684965e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,29,0.005155055994,G3_circuit.mtx,ats_ic,async,1,2,0,5,16,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.567688491e-02,2.577527997e-02,1.070909199e+00,4.4592171480900906e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,31,0.005263917194,G3_circuit.mtx,ats_ic,async,1,3,0,5,16,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.567404903e-02,2.631958597e-02,1.071450669e+00,4.4592171486164061e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,33,0.00429629418,G3_circuit.mtx,ats_ic,async,1,1,0,5,32,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.615232904e-02,2.148147090e-02,1.067090834e+00,4.4592171287240246e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,35,0.004422162008,G3_circuit.mtx,ats_ic,async,1,2,0,5,32,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.586380403e-02,2.211081004e-02,1.067431648e+00,4.4592171129652373e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,37,0.004430191591999999,G3_circuit.mtx,ats_ic,async,1,3,0,5,32,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.600263198e-02,2.215095796e-02,1.067610624e+00,4.4592171097492334e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,39,0.0042596658,G3_circuit.mtx,ats_ic,async,1,1,0,5,64,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.745495503e-02,2.129832900e-02,1.068210318e+00,4.4592170600082660e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,41,0.004538337606,G3_circuit.mtx,ats_ic,async,1,2,0,5,64,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.784261200e-02,2.269168803e-02,1.069991334e+00,4.4592170436518872e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,43,0.004581570812,G3_circuit.mtx,ats_ic,async,1,3,0,5,64,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.787988294e-02,2.290785406e-02,1.070244771e+00,4.4592170254898462e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,45,0.006012052414,G3_circuit.mtx,ats_ic,async,1,1,0,5,128,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,2.131714299e-02,3.006026207e-02,1.080834439e+00,4.4592169602385657e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,47,0.005979409582,G3_circuit.mtx,ats_ic,async,1,2,0,5,128,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.714875596e-02,2.989704791e-02,1.076502838e+00,4.4592168894986752e+06
AMD/G3_circuit,ats_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,49,0.006051786801999999,G3_circuit.mtx,ats_ic,async,1,3,0,5,128,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.978147100e-02,3.025893401e-02,1.079497439e+00,4.4592168892734377e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,4,0.01376334403,G3_circuit.mtx,par_ic,async,1,1,0,1,1,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.611080905e-02,1.376334403e-02,1.059331187e+00,4.4592171503938688e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,6,0.01369418099,G3_circuit.mtx,par_ic,async,1,2,0,1,1,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.432230894e-02,1.369418099e-02,1.057473524e+00,4.4592171503938688e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,8,0.01372374804,G3_circuit.mtx,par_ic,async,1,3,0,1,1,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.430811197e-02,1.372374804e-02,1.057488894e+00,4.4592171503938688e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,10,0.007824450614,G3_circuit.mtx,par_ic,async,1,1,0,5,2,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.408048498e-02,3.912225307e-02,1.082659772e+00,4.4592171503938688e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,12,0.007816551206,G3_circuit.mtx,par_ic,async,1,2,0,5,2,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.453618100e-02,3.908275603e-02,1.083075971e+00,4.4592171503938679e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,14,0.007760210988,G3_circuit.mtx,par_ic,async,1,3,0,5,2,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.455037796e-02,3.880105494e-02,1.082808467e+00,4.4592171503938688e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,16,0.004391863802,G3_circuit.mtx,par_ic,async,1,1,0,5,4,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.482061704e-02,2.195931901e-02,1.066236970e+00,4.4592171502942154e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,18,0.004402724794,G3_circuit.mtx,par_ic,async,1,2,0,5,4,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.466402598e-02,2.201362397e-02,1.066134684e+00,4.4592171502446644e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,20,0.004377718596,G3_circuit.mtx,par_ic,async,1,3,0,5,4,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.487832901e-02,2.188859298e-02,1.066223956e+00,4.4592171501023443e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,22,0.003937229398,G3_circuit.mtx,par_ic,async,1,1,0,5,8,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.460277895e-02,1.968614699e-02,1.063745960e+00,4.4592171479753293e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,24,0.0039776889840000005,G3_circuit.mtx,par_ic,async,1,2,0,5,8,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.479094103e-02,1.988844492e-02,1.064136420e+00,4.4592171480315672e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,26,0.003976108204,G3_circuit.mtx,par_ic,async,1,3,0,5,8,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.472768898e-02,1.988054102e-02,1.064065264e+00,4.4592171441673553e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,28,0.004481504206,G3_circuit.mtx,par_ic,async,1,1,0,5,16,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.755395497e-02,2.240752103e-02,1.069418510e+00,4.4592171098387791e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,30,0.004463122994,G3_circuit.mtx,par_ic,async,1,2,0,5,16,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.759285002e-02,2.231561497e-02,1.069365499e+00,4.4592171147914594e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,32,0.00449819439,G3_circuit.mtx,par_ic,async,1,3,0,5,16,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.768549893e-02,2.249097195e-02,1.069633505e+00,4.4592170992238494e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,34,0.005098052206,G3_circuit.mtx,par_ic,async,1,1,0,5,32,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.852006407e-02,2.549026103e-02,1.073467359e+00,4.4592170004473254e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,36,0.005087646214,G3_circuit.mtx,par_ic,async,1,2,0,5,32,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.906853903e-02,2.543823107e-02,1.073963804e+00,4.4592170127626760e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,38,0.005052645016,G3_circuit.mtx,par_ic,async,1,3,0,5,32,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,1.916464407e-02,2.526322508e-02,1.073884903e+00,4.4592169525413578e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,40,0.005544308596,G3_circuit.mtx,par_ic,async,1,1,0,5,64,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,2.150873304e-02,2.772154298e-02,1.078687310e+00,4.4592168034571763e+06
AMD/G3_circuit,par_async,base,results/perlmutter_2026-08-03/scratch/ats_ic_results/scaling_or/spd_56075512_133_AMD__G3_circuit_k0.csv,42,0.005624989792,G3_circuit.mtx,par_ic,async,1,2,0,5,64,diag-rcm,0.000000000e+00,2.554790198e-02,8.816533199e-01,9.077618810e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.368447730e-01,7.448085470e-01,7.703564489e-01,0,515,levelset,1,0,1585478,7660826,4623152,4623152,7660826,2.598612499e-02,6.053604302e-02,3.517227503e-02,2.228978404e-02,2.812494896e-02,1.079871767e+00,4.4592166851449320e+06
